time_s,rho_Area1_per_s,rho_Area2_per_s,rho_Area3_per_s,rho_Area4_per_s,rho_Area5_per_s,omega_Area1_rad_per_s,omega_Area2_rad_per_s,omega_Area3_rad_per_s,omega_Area4_rad_per_s,omega_Area5_rad_per_s,df_Area1_Hz,df_Area2_Hz,df_Area3_Hz,df_Area4_Hz,df_Area5_Hz
2.83,0.000895550765067388,-0.00449061011686591,0.00295694242600539,0.00848155161425385,0.0134089171424808,-0.552700504132521,-0.521773806230613,-0.566108675522392,-0.851200918478109,-0.980104290477209,-0.0879650172820732,-0.0830428804374748,-0.0900989940365946,-0.135472833740153,-0.155988442575023
2.84,0.00103485460855623,-0.00449720453097955,0.00300560366740529,0.00856746431323093,0.0139026910389559,-0.551469642924755,-0.521519359658677,-0.561136614977006,-0.850805000454882,-0.978931301288528,-0.0877691196365973,-0.0830023840077985,-0.0893076660234442,-0.135409821429697,-0.155801755547451
2.85,0.00118122676415361,-0.0044959053087213,0.00304589084313865,0.00864862152174575,0.0143982056278048,-0.550224020121352,-0.521305907955905,-0.556277894474652,-0.850252372570133,-0.977480937722787,-0.0875708726102076,-0.0829684121141909,-0.0885343766383926,-0.135321867970148,-0.155570923016683
2.86,0.00133409597743074,-0.00448601652967999,0.0030721692385948,0.00872478926012654,0.0149016074764971,-0.548962830544886,-0.521132466429271,-0.551540565852016,-0.849543459479226,-0.975754462888314,-0.0873701480549371,-0.0829408080378897,-0.0877804073710493,-0.135209040947508,-0.155296146012653
2.87,0.00149208348166667,-0.00446719465644444,0.0030933940029369,0.00879864309186117,0.0154008781282692,-0.547685852738188,-0.520998070784859,-0.54693187786568,-0.84867895711968,-0.973753474380718,-0.0871669107247826,-0.0829194183067514,-0.0870469118968558,-0.135071451123672,-0.154977678800599
2.88,0.0016543702652538,-0.00443911207808837,0.00310785366170095,0.0088709597717338,0.0158920138258043,-0.54639301935131,-0.520901769304185,-0.542458776888918,-0.847659640999465,-0.971479825271606,-0.0869611499006666,-0.0829040914500752,-0.0863349957654549,-0.134909221924566,-0.154615816306027
2.89,0.00182083823830049,-0.00440149636600822,0.0031053628591873,0.00894161540030269,0.0163738161199252,-0.545084841841537,-0.520842639090237,-0.538127336372124,-0.846486455473677,-0.968935676244998,-0.0867529469835446,-0.0828946805842392,-0.0856456255964986,-0.134722503648973,-0.15421090241248
2.9,0.00199100503524946,-0.00435418401611222,0.00309220117815488,0.00901066812770284,0.0168445981152009,-0.543761981516997,-0.520819769260652,-0.533943365019217,-0.845160402884514,-0.966123384107948,-0.0865424072238739,-0.0828910407378132,-0.0849797258739287,-0.134511455824608,-0.15376331221745
2.91,0.00216406262093291,-0.00429721487221999,0.00307071650813088,0.00907791843087627,0.0173031568376027,-0.542425654051005,-0.520832282391071,-0.529911726959149,-0.843682610582416,-0.963045541613454,-0.0863297241020717,-0.0828930322643728,-0.0843380707479113,-0.134276257874866,-0.153273458370393
2.92,0.0023392740434474,-0.00423066834976273,0.00302923262057326,0.00914327124330798,0.0177483037964042,-0.541077207648826,-0.520879317903414,-0.526037032169389,-0.842054293027749,-0.959704930326978,-0.0861151121916706,-0.0829005181986631,-0.0837213939191486,-0.134017103087118,-0.152741783571201
2.93,0.00251584708362101,-0.00415475673184116,0.00296922536886995,0.00920659487195793,0.0181792429731591,-0.539718500222985,-0.520960054296275,-0.522322866380681,-0.840276801373355,-0.956104536562331,-0.0858988671886323,-0.0829133677946743,-0.0831302660744129,-0.133734206504016,-0.152168763106481
2.94,0.00269294329548274,-0.00406983542189255,0.00289815860465703,0.00926766311726689,0.018595257685037,-0.538351502452666,-0.521073687306956,-0.51877257606608,-0.838351582333468,-0.952247529047352,-0.0856813027362904,-0.0829314530500227,-0.0825652198214328,-0.133427798377284,-0.151554901294929
2.95,0.00286966652532922,-0.0039764037310814,0.0028109147236217,0.00932613574978132,0.0189957973008294,-0.536978640222443,-0.521219451007707,-0.515388429135321,-0.836280220490612,-0.948137269202773,-0.0854628049261663,-0.0829546520635205,-0.0820266161092533,-0.133098130901061,-0.150900733123272
2.96,0.0030451073178871,-0.00387503656996984,0.002708286597537,0.00938164070593701,0.0193805049866671,-0.53560243509878,-0.521396593973119,-0.512172481985892,-0.834064383779306,-0.943777292602604,-0.0852437750780268,-0.0829828452420998,-0.0815147822236995,-0.132745469535372,-0.15020682129559
2.97,0.00321834455912388,-0.00376636114830664,0.00259004684378132,0.00943376046620051,0.019749163725015,-0.5342258051034,-0.521604396925553,-0.509125698655896,-0.831705859130011,-0.939171321163888,-0.0850246776094536,-0.0830159181091688,-0.0810298715962006,-0.132370098679033,-0.149473758173379
2.98,0.00338847260709935,-0.00365100622919153,0.0024552356622954,0.0094821030608398,0.0201015642311509,-0.532851747428874,-0.52184215119433,-0.506248863846009,-0.829206500700495,-0.934323243755308,-0.0848059895384594,-0.0830537578762858,-0.0805720091157482,-0.131972313430417,-0.148702162689311
2.99,0.00355461118342973,-0.00352956896849772,0.00230458079258658,0.00952629696553707,0.0204374545270693,-0.531483591423479,-0.522109171871589,-0.503541692253455,-0.826568258983968,-0.9292371306723,-0.08458824074728,-0.0830962555369794,-0.0801411493749953,-0.13155242422016,-0.147892682651026
3,0.0037159088205783,-0.00340263438765363,0.00213804196076302,0.00956600728786948,0.0207565497955751,-0.530124726737204,-0.522404781417547,-0.501003745867176,-0.823793143337477,-0.923917210295102,-0.0843719707154662,-0.0831433032574438,-0.0797372226623168,-0.13111075084737,-0.14704599102614
3.01,0.00387154879603364,-0.00327074178262842,0.00195616673712793,0.00960093218594326,0.0210584860350597,-0.528778803107162,-0.522728317959054,-0.49863356609521,-0.820883244554762,-0.918367885602472,-0.084157760316721,-0.0831947956972954,-0.079359996835592,-0.130647626072204,-0.146162788570486
3.02,0.00402074636831246,-0.00313444466769478,0.00175930914166316,0.0096307802396293,0.0213429217892023,-0.527449509509338,-0.523079124713081,-0.496429561205944,-0.817840709895669,-0.912593705795911,-0.0839461966698067,-0.0832506283262688,-0.0790092185628666,-0.13016339164168,-0.14524379931197
3.03,0.00416274771416095,-0.00299427958271727,0.00154812964330486,0.00965527213876043,0.0216094967336444,-0.526140716090785,-0.523456553138017,-0.494389191749714,-0.814667758758759,-0.906599385087902,-0.0837378957277579,-0.0833106979257607,-0.0786844836781739,-0.129658400784052,-0.144289773540812
3.04,0.00429683529510346,-0.00285081725367022,0.0013232640351961,0.00967412452254883,0.0218579239914221,-0.524856310934663,-0.523859957711526,-0.492509801181893,-0.811366663471765,-0.900389770796605,-0.0835334762982285,-0.0833749017577006,-0.0783853693793048,-0.12913301515151,-0.143301482731658
3.05,0.00442232171860592,-0.00270463169219266,0.00108554308616133,0.00968705793512528,0.0220879515836399,-0.523600280558635,-0.524288693449465,-0.490787881082277,-0.807939757949404,-0.893969864734561,-0.08333357285521,-0.0834431371696738,-0.0781113172838417,-0.128587606198117,-0.142279722947698
3.06,0.00453856660176563,-0.002556328833111,0.000835838482257489,0.00969380103050507,0.0222993909325555,-0.522376609308262,-0.524742115890571,-0.489219821289105,-0.804389421829591,-0.887344789004457,-0.0831388195269938,-0.0835153015924845,-0.0778617528166947,-0.128022552655011,-0.141225309396894
3.07,0.0046449675042202,-0.00240650977166394,0.000575155288645971,0.00969410136380897,0.0224920819225812,-0.521189296201415,-0.525219572333816,-0.487801276155783,-0.800718082562637,-0.880519810328218,-0.0829498527770411,-0.0835912911455381,-0.0776359843467276,-0.127438240862908,-0.140139080304074
3.08,0.00474098110327528,-0.00225579760719,0.00030456691947349,0.00968773223016696,0.0226658986673676,-0.520042319501794,-0.525720407618027,-0.486527813683013,-0.796928205137557,-0.873500303135738,-0.0827673057656853,-0.083671001556695,-0.0774333064993442,-0.126835063136994,-0.139021891036322
3.09,0.00482611244647404,-0.00210478217455466,2.52346522836115e-05,0.00967450197527139,0.0228207156810759,-0.518939589158068,-0.526243948554447,-0.485394397815532,-0.793022288391919,-0.866291777245495,-0.0825918007805839,-0.0837543256846374,-0.0772529177614558,-0.126213417179621,-0.137874618508484
3.1,0.00489993420062893,-0.00195407514460971,-0.00026159862915066,0.00965424889421509,0.0229564312284567,-0.517884977253089,-0.526789516287256,-0.48439592188768,-0.789002862362718,-0.858899837131251,-0.0824239540828628,-0.0838411554861054,-0.07709400538198,-0.125573705658681,-0.136698154700262
3.11,0.00496207494478021,-0.00180421415933593,-0.000554643103201615,0.00962684730709609,0.0230729340681233,-0.516882206743092,-0.527356403919821,-0.483526815186166,-0.784872479667397,-0.851330213414298,-0.08226435819941,-0.0839313784550058,-0.0769556827543596,-0.124916334835859,-0.135493411668364
3.12,0.00501223559189063,-0.00165577745394987,-0.000852516595676699,0.00959219488822818,0.0231701443710849,-0.515934947199724,-0.527943895762911,-0.482781453527789,-0.780633719668395,-0.843588717627603,-0.0821135971606921,-0.0840248806858597,-0.0768370547620378,-0.124241715229438,-0.134261314346986
3.13,0.00505017736647875,-0.00150920644217958,-0.001153834171375,0.0095502162464471,0.0232479817618698,-0.515046641991863,-0.528551238983025,-0.482153891656693,-0.776289175797356,-0.835681277974082,-0.0819722189958867,-0.0841215423614941,-0.0767371751881569,-0.123550259596882,-0.133002806238927
3.14,0.00507573699073551,-0.00136504133163252,-0.00145710082396891,0.00950085440193208,0.0233064052188453,-0.514220667425278,-0.529177669220689,-0.481638150691735,-0.771841464186109,-0.827613889421307,-0.0818407610607466,-0.0842212418303205,-0.0766550924642289,-0.122842384308505,-0.13171884147291
3.15,0.00508881463647336,-0.00122355821162005,-0.00176087765752933,0.00944407301550792,0.0233453829241792,-0.51346010196771,-0.529822377996111,-0.481228072035135,-0.767293207926506,-0.819392654164395,-0.0817197133086296,-0.0843238504187838,-0.0765898264189744,-0.122118506842341,-0.130410391243451
3.16,0.00508938820787986,-0.0010853418872435,-0.00206357496760835,0.00937985593796913,0.0233649222383353,-0.512767945303303,-0.530484543309517,-0.48091748668216,-0.762647048408706,-0.811023726910518,-0.0816095531540952,-0.0844292373015563,-0.0765403952247965,-0.12137904758869,-0.12907843510262
3.17,0.00507750109049992,-0.000950293561734801,-0.00236375734581118,0.00930820852692153,0.0233650410593126,-0.512146834695347,-0.531163295256769,-0.480700181605263,-0.757905627663206,-0.802513360492544,-0.0815107003306323,-0.0845372640290947,-0.0765058100476494,-0.120624427039765,-0.127723968219676
3.18,0.00505327431991763,-0.000818649437050235,-0.00265973128015638,0.0092291605396059,0.0233457923822217,-0.511599318794648,-0.531857749462949,-0.480569959690775,-0.753071601639342,-0.793867845964617,-0.0814235604686147,-0.0846477898487592,-0.0764850845862597,-0.119855067903032,-0.126347991846984
3.19,0.00501689385587789,-0.000690854090719464,-0.00295016962270978,0.00914276653495518,0.0233072364800786,-0.511127527727255,-0.532566973698646,-0.480520706198946,-0.748147621866579,-0.785093563830904,-0.0813484725881324,-0.0847606663916309,-0.0764772456495706,-0.119071392182512,-0.124951521473321
3.2,0.00496861974594827,-0.000565318035716977,-0.00323313712897026,0.00904910712123874,0.0232494665520345,-0.510733494943583,-0.533290021475595,-0.480546350766967,-0.74313635000208,-0.776196918439199,-0.0812857603228707,-0.084875743019424,-0.0764813271093345,-0.1182738234941,-0.123535576382295
3.21,0.00490877303578424,-0.000445008639172988,-0.00350773948042932,0.00894828840080222,0.0231725811634679,-0.510418789044819,-0.534025902365667,-0.480641019518693,-0.738040440061486,-0.767184395302327,-0.0812356733234623,-0.0849928621006057,-0.0764963941091281,-0.117462784237503,-0.122101188775332
3.22,0.0048377421889098,-0.000330932629011572,-0.0037705689152235,0.00884044138955186,0.0230767123867754,-0.510184875583706,-0.534773612940813,-0.480798912229308,-0.732862553027511,-0.758062489308105,-0.0811984448398704,-0.0851118639346424,-0.0765215235145007,-0.116638697921275,-0.120649392345932
3.23,0.00475597030251869,-0.000218459247975944,-0.00402346822826491,0.00872572018684785,0.0229619981617085,-0.510032719918178,-0.53553211305829,-0.481014524836064,-0.727605340883835,-0.748837768613157,-0.0811742285135821,-0.0852325829776746,-0.0765558393266588,-0.115801986621726,-0.119181232448689
3.24,0.00466395934424367,-0.000108042651434564,-0.00427214671923387,0.00860430239429973,0.022828610985732,-0.509963179660297,-0.536300351610607,-0.48128245546895,-0.722271459732392,-0.739516796254924,-0.0811631608377965,-0.0853548519407497,-0.0765984818112884,-0.114953073070609,-0.117697753623453
3.25,0.00456225875119718,-3.9702641396108e-06,-0.00449793537573253,0.00847638506683691,0.0226767298791592,-0.50997658887246,-0.537077250403837,-0.481597682270304,-0.716863556841797,-0.730106201097291,-0.0811652949801953,-0.0854784992239743,-0.076648651714919,-0.11409237859381,-0.116200010886679
3.26,0.00445146728081087,9.82216179496491e-05,-0.00469877496410213,0.00834218840168495,0.0225065684422948,-0.510073170855711,-0.537861722792716,-0.481955311713211,-0.711384280846128,-0.720612592436812,-0.0811806664802432,-0.0856033518823835,-0.0767055702085528,-0.113220324734534,-0.114689056140584
3.27,0.0043322242635983,0.000199882836142758,-0.00489351979539814,0.00820194791593762,0.0223183460313357,-0.510252614689865,-0.538652666115288,-0.482350897490634,-0.705836272970626,-0.71104263848196,-0.0812092258534562,-0.0857292344218763,-0.0767685296404466,-0.112337331856835,-0.113165950663507
3.28,0.00420514221374779,0.000295819297350011,-0.00507075195490881,0.0080558696399861,0.0221122664294665,-0.510514496785091,-0.539448972130433,-0.482780142756048,-0.700222171403083,-0.701402973824225,-0.0812509056834188,-0.0858559704604005,-0.0768368461462359,-0.111443819841341,-0.111631750383481
3.29,0.00407106510801847,0.00038848177993155,-0.00521831182397475,0.00790432770337833,0.0218886857543085,-0.510857863357821,-0.540249527941126,-0.483239250888673,-0.694544614855956,-0.691700284687072,-0.0813055541707612,-0.0859833828748933,-0.0769099154749568,-0.110540208652182,-0.110087519446019
3.3,0.0039311930006508,0.000480357467853212,-0.00535436927677343,0.0077479857280805,0.0216482720798755,-0.511281650571018,-0.541053217341587,-0.483724594634741,-0.688806243959239,-0.681941206566001,-0.0813730020005607,-0.0861112940156872,-0.0769871603312424,-0.109626918558675,-0.10853431392303
3.31,0.00378621198316715,0.000570248811409418,-0.00547788834425117,0.00758706298147896,0.0213912257733395,-0.511784277380969,-0.541858932092751,-0.484233077610545,-0.683009695249585,-0.67213242704565,-0.0814529975418949,-0.086239527501057,-0.0770680879103196,-0.10870436917866,-0.106973198176668
3.32,0.00363641089300397,0.000658329167583325,-0.00557142360308328,0.00742145681179058,0.0211172745262513,-0.512364055014562,-0.542665564425752,-0.484761785518976,-0.677157602810865,-0.662280576942531,-0.0815452720181753,-0.0863679070241119,-0.0771522343873983,-0.107772979739607,-0.105405227534156
3.33,0.00348231326963262,0.000745598836935278,-0.00564190743954381,0.00725128208255921,0.020826672866578,-0.513018800569619,-0.543472025234689,-0.485308339914179,-0.671252592384862,-0.652392324236758,-0.0816494780097301,-0.0864962592482641,-0.0772392212210633,-0.1068331681413,-0.103831463237491
3.34,0.0033239984421966,0.000830948652477801,-0.00569348691677531,0.00707639542725715,0.0205199125796124,-0.513746218781204,-0.544277228991265,-0.485870529257068,-0.665297262457449,-0.642474261557673,-0.0817652502137989,-0.0866244114063193,-0.0773286964339377,-0.105885347945609,-0.102252954536219
3.35,0.00316204539555352,0.000914977580140028,-0.00572389429488091,0.00689687162475955,0.0201970126254386,-0.514543562465822,-0.54508011967292,-0.486446685656384,-0.659294220071191,-0.632533014537198,-0.081892151402549,-0.0867521954270671,-0.0774203945728829,-0.104929934076246,-0.100670755932413
3.36,0.00299840391512522,0.000998374183937248,-0.00573139768377122,0.00671374349016305,0.0198583838877422,-0.515407981985802,-0.545879645695094,-0.48703530816416,-0.653246061520173,-0.62257510523401,-0.082029728042059,-0.0868794439456266,-0.0775140767546105,-0.103967339746248,-0.0990859054439497
3.37,0.00283466519154726,0.00108114441608529,-0.00571401615688583,0.00652795478347904,0.0195050351721248,-0.516336228569302,-0.546674795592171,-0.487635433121326,-0.647155407000992,-0.612607089220508,-0.0821774630742311,-0.0870059959822456,-0.0776095896080164,-0.102997981972855,-0.0974994464225816
3.38,0.00267184083881624,0.00116402077227177,-0.00567253861020228,0.00634025499560143,0.019137561804405,-0.517324969754921,-0.547464567062493,-0.488246280729331,-0.641024888979729,-0.602635424131792,-0.082334826121361,-0.0871316920156602,-0.0777068090243063,-0.102022279726057,-0.0959124066328556
3.39,0.00251120539112914,0.00124745720194495,-0.00560667050024352,0.00615125311375375,0.0187563193159829,-0.518370533967895,-0.548248006242531,-0.488867583022726,-0.634857175352289,-0.592666601508173,-0.0825012328341757,-0.0872563802337751,-0.0778056923554544,-0.101040657614675,-0.0943258192355003
3.4,0.00235301492969044,0.00133167510109019,-0.00551750649378307,0.00596098497674865,0.0183621853205157,-0.519469168661734,-0.549024171796469,-0.489499225446294,-0.628654920620984,-0.582707007405923,-0.0826760859763525,-0.087379910818342,-0.0779062213694317,-0.100053538115873,-0.0927407006029384
3.41,0.00219690823306652,0.00141673801232253,-0.00540730569580863,0.0057689125160454,0.017955595262508,-0.520616841219537,-0.549792177937632,-0.490141549167324,-0.622420803934599,-0.572763061079663,-0.0828587437369777,-0.0875021427920331,-0.0780084503646989,-0.0990613476294229,-0.0911580723912735
3.42,0.00204337188532675,0.00150263612812718,-0.00527667307433629,0.00557518396824997,0.0175363792584986,-0.521809441539788,-0.550551150894134,-0.490795003443684,-0.616157473037575,-0.562841046094609,-0.0830485519730786,-0.0876229370897335,-0.0781124508428661,-0.0980645075569413,-0.0895789346609703
3.43,0.0018933166510505,0.00158918839309033,-0.00512493227101949,0.00537960091630024,0.0171047597038169,-0.523042642804043,-0.551300276193657,-0.491460420426508,-0.609867593532329,-0.552947266607061,-0.0832448220501121,-0.0877421640841476,-0.0782183552448998,-0.097063442142229,-0.0880042907496659
3.44,0.00174764285344425,0.00167666084264665,-0.00495280839559321,0.00518194418980749,0.0166611089716408,-0.524312056590714,-0.552038752932525,-0.492138719589766,-0.60355380630373,-0.543087877127084,-0.0834468555290897,-0.0878596963074969,-0.0783263099096274,-0.096058571695167,-0.0864351201780593
3.45,0.0016073301436158,0.00176536408375292,-0.00476071348846424,0.00498473477617369,0.0162055088713108,-0.525613152662392,-0.552765842494349,-0.492831139690726,-0.597218785819163,-0.53326905043488,-0.0836539314003346,-0.0879754162053317,-0.0784365119913915,-0.0950503218704597,-0.0848724053746324
3.46,0.0014729867712436,0.00185548326623449,-0.0045501691278718,0.00478808091323545,0.0157387729387981,-0.526941357979885,-0.553480822157282,-0.4935389893914,-0.590865190076576,-0.523496804463396,-0.0838653218420546,-0.0880892087528977,-0.0785491697702199,-0.0940391157016194,-0.0833171041231608
3.47,0.00134515498157545,0.00194721089725699,-0.00432194438601346,0.0045910004816583,0.015262078288913,-0.528292035109937,-0.554183032814094,-0.494263828632212,-0.584495725079042,-0.513777180065017,-0.0840802887838237,-0.0882009690500212,-0.0786645315183421,-0.0930253838624111,-0.0817701778551623
3.48,0.00122426652734744,0.00204058959626004,-0.00407800017376664,0.0043950940871397,0.0147761513338089,-0.529660520303464,-0.554871831605775,-0.49500725831315,-0.578113078998357,-0.504116053547685,-0.0842980899669215,-0.0883105947825129,-0.0787828520269045,-0.0920095541886639,-0.0802325618140927
3.49,0.00111072924562041,0.00213542482197475,-0.00381851224496784,0.00420040732120392,0.0142813809545354,-0.531042158686614,-0.555546637230522,-0.495771046011143,-0.571719992974859,-0.494519325433787,-0.0845179845451653,-0.0884179934333176,-0.0789044126145129,-0.0909920629464125,-0.0787051950972568
3.5,0.00100494435343315,0.00223162694404468,-0.00354022938674411,0.00400547529107227,0.0137781050773028,-0.532432284171546,-0.55620688334595,-0.496556966007106,-0.565319181325987,-0.484992717373528,-0.0847392298876102,-0.0885230748662451,-0.0790294956667452,-0.0899733421326943,-0.0771889883335675
3.51,0.000907400971825471,0.00232913666872241,-0.00325399735472775,0.00381087804962208,0.013266526074127,-0.533826308017207,-0.556852060092428,-0.497366863530178,-0.558913408889585,-0.475541972545821,-0.0849610956734352,-0.088625757934615,-0.07915839486094,-0.0889538317851191,-0.0756848555783378
3.52,0.000818423248337879,0.00242787431292213,-0.00296231292015694,0.0036182952880474,0.0127471235430716,-0.535219646707232,-0.557481671021063,-0.498202560522679,-0.552505407575609,-0.466172641881306,-0.0851828524133538,-0.0887259636261319,-0.0792914001682234,-0.0879339667006604,-0.0741936802896177
3.53,0.000738354738133671,0.00252774000763059,-0.00265496937233507,0.00342642689686119,0.0122203604452017,-0.536607858828267,-0.55809526957178,-0.499065853455419,-0.546097959474944,-0.45689029543155,-0.0854037932344767,-0.0888236208685527,-0.0794287975058054,-0.0869141896628349,-0.0727163489686475
3.54,0.000667418108990136,0.00262862544671718,-0.00233871882405165,0.00323376117086332,0.0116869207337808,-0.537986526015736,-0.55869242107576,-0.499958491860026,-0.539693811746263,-0.447700300662942,-0.0856232149322409,-0.0889186604821859,-0.0795708653202922,-0.0858949378955245,-0.071253715874235
3.55,0.000605805918912487,0.00273039934873529,-0.00202152240169071,0.00304552988663044,0.011147404696275,-0.539351432280185,-0.559272733408456,-0.500882107129809,-0.533295764721878,-0.438608043892568,-0.0858404465110851,-0.0890110200584715,-0.0797178632559934,-0.0848766570854593,-0.0698066382653693
3.56,0.000553676106681657,0.00283291617146264,-0.00169385583127172,0.00286210018652353,0.0106025171338567,-0.540698402133181,-0.559835824624536,-0.501838264049547,-0.526906582450273,-0.429618700010313,-0.0860548234213852,-0.0891006388089224,-0.0798700403561412,-0.0838597871446183,-0.0683759397513555
3.57,0.000511098972871232,0.0029360136797943,-0.00135686442754808,0.00267748682669448,0.0100526782847305,-0.542023515810824,-0.560381347328907,-0.502828320618663,-0.52052908485498,-0.420737463027707,-0.0862657218133407,-0.0891874614438919,-0.0800276127530566,-0.0828447768777707,-0.0669624469848031
3.58,0.00047819136399644,0.00303952145044102,-0.00102303987867028,0.00249463223876486,0.00949859194597962,-0.543322909897633,-0.560908962287126,-0.503853551009338,-0.514166052049793,-0.411969306899658,-0.0864725268052808,-0.0892714339725416,-0.0801907832375406,-0.0818320687537692,-0.0655669515952226
3.59,0.000454886459618009,0.00314325888080539,-0.000688951459526474,0.00231718367191511,0.00894051644727401,-0.544593021365553,-0.56141835638972,-0.504914939040588,-0.507820319801448,-0.403319223915142,-0.0866746713236779,-0.0893525065619514,-0.0803597083892527,-0.0808221140989076,-0.0641902481300818
3.6,0.000441250036856187,0.00324704250009307,-0.000355165517944434,0.00213910361519451,0.0083793192935641,-0.545830357422977,-0.561909222506711,-0.506013370363233,-0.501494678905347,-0.394791978117868,-0.0868715994734828,-0.0894306303308667,-0.0805345291638986,-0.0798153570820688,-0.062833094810486
3.61,0.000437104991639258,0.00335069226052374,-2.24226717899518e-05,0.00196043655244994,0.00781502774066974,-0.547031760986927,-0.562381271193273,-0.507149365075902,-0.495191973202981,-0.386392349737845,-0.0870628087893337,-0.0895057592127131,-0.080715328337746,-0.0788122503146838,-0.0614962524336704
3.62,0.000442452719026426,0.0034540265302252,0.000311147539558173,0.00178692421626167,0.00724918952129198,-0.548194157111999,-0.562834216908003,-0.508323334412062,-0.48891499655019,-0.378124883964219,-0.0872478098784697,-0.0895778477621647,-0.0809021713606342,-0.0778132384527197,-0.0601804443889549
3.63,0.000457039560962782,0.00355686975688647,0.000636631362160947,0.00161629110186689,0.00668077190140853,-0.549314832464322,-0.563267783847985,-0.509535260963667,-0.482666592551092,-0.369994138999806,-0.0874261709003932,-0.0896468520838241,-0.0810950554619865,-0.0768187740698281,-0.0588863961368489
3.64,0.000480784001707969,0.00365904786975587,0.000956534855787487,0.00144741077693441,0.00610924229020225,-0.550391165494386,-0.563681698274673,-0.510785011320875,-0.476449550590491,-0.362004433202337,-0.087597474622541,-0.0897127286108486,-0.081293959408967,-0.0758293011103888,-0.0576147949653318
3.65,0.00051338891787474,0.00376039749812708,0.00127031848381453,0.00128096370656816,0.00553875988343106,-0.551420912655658,-0.564075689082847,-0.512071975168889,-0.470266706327889,-0.354160093692816,-0.0877613639733923,-0.0897754341955022,-0.0814987860669589,-0.0748452708836282,-0.0563663295571004
3.66,0.000554668891599071,0.00386075663101737,0.00157139389583424,0.00111672540615762,0.00496489994743854,-0.55240192916688,-0.564449485653332,-0.51339542182879,-0.464120837217772,-0.34646520510665,-0.087917497600408,-0.0898349257674056,-0.0817094191448007,-0.0738671254351573,-0.0551416500020707
3.67,0.000604305859824869,0.00395997573731784,0.00186381047340984,0.000954820698910549,0.00439405876547539,-0.553332455035589,-0.564802813956142,-0.514754111831093,-0.458014762766154,-0.338923854964637,-0.0880655953920879,-0.0898911597133321,-0.0819256613747967,-0.0728953135032953,-0.0539414068493826
3.68,0.000662005547791437,0.00405790928607585,0.00215120271258472,0.000795135722960136,0.00383103530995348,-0.554210833060881,-0.565135399142953,-0.516146683046604,-0.451951240002655,-0.331539887995275,-0.0882053935967164,-0.0899440922898123,-0.0821472959673528,-0.0719302738829342,-0.0527662120065813
3.69,0.000727440152348324,0.00415442817712432,0.00242690829274514,0.000637684934461205,0.00326505545414226,-0.555035788165403,-0.565446958160815,-0.517571249989017,-0.445933062511317,-0.324317143655097,-0.0883366892794299,-0.0899936784475699,-0.0823740228380032,-0.0709724511867833,-0.0516166765421531
3.7,0.000800229939597356,0.00424941034481372,0.00269167223826047,0.000482380337941056,0.00269873015268758,-0.555806149079072,-0.565737206172774,-0.519025804017254,-0.439962956968083,-0.317259221057282,-0.0884592960268051,-0.0900398728533958,-0.0826055223015913,-0.0700222793787972,-0.0504933732727508
3.71,0.000880032731206932,0.00434275380705988,0.00294824761512172,0.000329192691168402,0.00213835126299504,-0.556521115028264,-0.566005846796663,-0.520507816433306,-0.434043679953936,-0.310369703099822,-0.0885730863917615,-0.090082628336603,-0.0828413919033295,-0.0690801971824655,-0.0493968724343006
3.72,0.000966417099294129,0.004434365962825,0.0031883216210285,0.000178044851712805,0.00157268900655292,-0.557179987160924,-0.566252581320486,-0.522014636739402,-0.428177916997837,-0.303651938121205,-0.0886779491485399,-0.0901218973557008,-0.083081209803396,-0.0681466320129971,-0.0483277069314241
3.73,0.0010590189314761,0.00452417623900093,0.00341438805671897,2.88867523882257e-05,0.00100874048289122,-0.557782417280539,-0.566477097766604,-0.523543115508642,-0.422368376154955,-0.297109244099773,-0.088773828879944,-0.0901576302579059,-0.0833244747549315,-0.0672220148707581,-0.0472864048367754
3.74,0.00115738159731766,0.00461212416966021,0.00362802190565019,-0.000118350124567042,0.000459523439544493,-0.558328154506167,-0.566679081745807,-0.525089984874371,-0.416617690846454,-0.290744714133294,-0.088860685657032,-0.0901897770066213,-0.0835706666608047,-0.0663067648777442,-0.0462734584321538
3.75,0.00126111874994501,0.00469817085312219,0.0038277364686987,-0.00026372891532635,-8.99694066968763e-05,-0.55881727145695,-0.566858205567167,-0.526651516168953,-0.41092850915996,-0.284561393156862,-0.088938531037499,-0.0902182854482163,-0.0838191920851301,-0.0654013034901908,-0.0452893523340308
3.76,0.00136976577881309,0.00478228734692612,0.00401388802452388,-0.000407308149205069,-0.000638432526425168,-0.559249930984982,-0.567014139506012,-0.528223867872552,-0.405303401548613,-0.278562115284509,-0.0890073909400613,-0.0902431031053794,-0.0840694396310369,-0.0645060398084212,-0.0443345376056641
3.77,0.00148292087033529,0.00486446412557765,0.00418602769338308,-0.000549161351622327,-0.00117366120936171,-0.559626585992524,-0.567146542126247,-0.529802791220601,-0.399744944799079,-0.272749644510342,-0.0890673374463518,-0.0902641756368681,-0.084320733086642,-0.0636213839407702,-0.0434094541503782
3.78,0.00160007486141353,0.0049447037081648,0.00434431719512098,-0.000689356349625603,-0.00170994348916972,-0.559947768948002,-0.5672550706602,-0.531383930492246,-0.394255634699556,-0.267126549202995,-0.0891184553013531,-0.0902814484895131,-0.0845723792174411,-0.062747733104267,-0.0425145107367371
